product url,product name,product price,rating,number of reviews,asin,description,manufacturer,product description
https://www.amazon.in//Northzone-Polyester-School-Backpack-Compartment/dp/B08678P2T7/ref=ice_ac_b_dpb?keywords=bags&qid=1653393326&sr=8-10,Northzone Lightweight School Bags Backpacks for Boys Girls Stylish Men and Women Casual Travel Laptop Bag College Office (Navy Blue) 40L  ,593,4.1,2819,B08678P2T7,"COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g; HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important itemsCONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day useCONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.; Pattern Name: Solid; Closure Type: Zipper; Age Range Description: Kid; Pocket Description: Utility Pocket",Northzone,"NORTHZONE BACKPACK If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily."
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01093681JACYS0FUH2Y&url=%2FLunars-Bingo-Laptop-Resistant-48L%2Fdp%2FB08YZ8FFBZ%2Fref%3Dsr_1_11_sspa%3Fkeywords%3Dbags%26qid%3D1653393326%26smid%3DA3RXEJKPWRVCLY%26sr%3D8-11-spons%26psc%3D1&qualifier=1653393326&id=5000182545150091&widgetName=sp_mtf,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,899,3.9,6089,B08YZ8FFBZ,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0910309BEHVLPWI1AK6&url=%2FStrabo-Business-Backpack-Resistant-Warranty%2Fdp%2FB09V5F12JW%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dbags%26qid%3D1653393326%26sr%3D8-12-spons%26psc%3D1%26smid%3DA2RYUDPXWQUWC3&qualifier=1653393326&id=5000182545150091&widgetName=sp_mtf,Strabo Nexa 32 L Laptop Office/School/Travel/Business Backpack Water Resistant /Fits Up to 15.6 Inch Laptop with 1 Year Warranty  ,799,5.0,8,B09V5F12JW,"High Quality, Durable and Water Repellant FabricMesh pockets on both sides to accommodate your water bottle and umbrellaFront storage pocket keeps smaller items neatly organized and easy to accessEasy To Access Side Pocket,Top Grab HandleTwo spacious compartments with padded protective pouch for a 15 inch Laptop + Organizer",Strabo,"Strabo Nexa is a classy Backpack, ergonomically designed for all ages, genders and purposes which houses everything in two large compartments & one exterior pocket.This backpack is especially designed for today's fast paced world,where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips."
https://www.amazon.in//Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_13?keywords=bags&qid=1653393326&sr=8-13,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black)  ,539,4.1,3265,B088B4P6ZW,,,
https://www.amazon.in//Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_14?keywords=bags&qid=1653393326&sr=8-14,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.  ",1025,4.0,24,B097JHQH13,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.",Safari,"How do you describe a Perfect Backpack? Spacious enough to carry a lot of stuff, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Glitter School Bag."
https://www.amazon.in//Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_15?keywords=bags&qid=1653393326&sr=8-15,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric  ,799,4.0,10498,B078GLXMDY,"KEY FEATURES - Black Colour Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. Note: We do not provide Power Bank with this Bag.Water Repellent Material - This backpack is made of Water Repellent Material so now you can travel carefree without worrying about water splashes or rain.Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the backside of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.WARRANTY- 6 Month Manufacturer Warranty against Defects only. 100% Genuine Fur Jaden Men products, 10 days No Question asked replacement guarantee from the date of delivery.",Fur Jaden,"This durable and lightweight backpack from Fur Jaden can keep you sorted throughout the day while also being super stylish, thus making it the perfect modern and functional accessory for any user – male or female. This backpack can be the perfect complement to your bold and charismatic persona, while its multiple inner chambers can hold all your stuff with convenience. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a symbol of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This unisex backpack from Fur Jaden comes in an anti-theft design which lets you carry your laptop anywhere with confidence. Keep your belongings secure as your score high on the style quotient with this functional backpack. One of the most striking features of this backpack is that it allows you to charge your phone while you are travelling. The charging dock which comes attached to the backpack allows you to connect your portable charger seamlessly for maximum convenience.The material of this backpack from Fur Jaden is water resistant, which keeps any worries about getting it wet in the rain or accidental splashes at bay. Your laptop and every other belonging will stay safe from water as long as you keep them inside your backpack. This backpack from Fur Jaden comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this backpack can store laptops up to a 15.6 inches without any hassle. Weighing in at only 0.7kg, this Fur Jaden backpack with anti-theft feature is a breeze to carry around. Most of the weight you will feel is that of the goods you carry inside, as the backpack does not impose much weight on the user. This multipurpose and water resistant backpack from Fur Jaden can take you from day to night, thanks to its multiple compartments. With 1 main compartment and 7 small, inner pockets, it lets you store all your belongings and keeps them sorted too. Pattern: Solid."
https://www.amazon.in//Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_16?keywords=bags&qid=1653393326&sr=8-16,Lenovo Slim Everyday Backpack  ,799,4.4,1262,B08R7RPVJF,"Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfortSmooth zippers that never jam or breakStyle meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily useSpacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentialsThe padded shoulder straps, handle, and back panel provides protection and all-day comfort.",Lenovo,
https://www.amazon.in//Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_17?keywords=bags&qid=1653393326&sr=8-17,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack  ,249,3.6,5912,B07PS38XSP,"Ideal For - Men, Women and Children of all age groups. Can be used for Hiking, Trekking or as a Casual Backpack for Daily CommuteSmall Size - Please note this is a small sized backpack and we request you to see Mannequin Image before ordering to understand size.Dimension and Capacity - 10L Backpack. Dimensions - 23 x 39 x 10 CM (L x H x W).The backpack features a sleek and ergonomic design with a balanced weight distribution. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.Warranty - 6 Month Warranty Against Manufacturing Defects. 10 Days No Questions Asked Return Policy",Fur Jaden,The product will be an excellent pick for you. It ensures an easy maintenance. With Rain Cover : No
https://www.amazon.in//Northzone-Polyester-School-Backpack-Compartment/dp/B08679WRLW/ref=sr_1_18?keywords=bags&qid=1653393326&sr=8-18,Northzone Laptop Bag/College Bag/School Bag/Office Bag/Waterproof Bag/Travel Bag/Casual Backpack/Trending Backpack (Black1) 40L Backpack  ,593,4.1,2819,B08679WRLW,Casual Backpack with Laptop CompartmentColour- BlackMaterial- PolyesterPattern Name: Solid; Pocket Description: Utility Pocket; Closure Type: ZipperPattern Name: Solid; Closure Type: Zipper; Pocket Description: Utility Pocket,Fur Jaden,"A sporty versatile Backpack from Northzone. It has a top opening compartment for quick & easy access to essentials while the mesh padding on the back panel will feel comfortable, even on a hot day. This backpack can be carried in 2 ways as it has an additional front handle to hold it in case you’re unable to carry it on your back."
https://www.amazon.in//Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_19?keywords=bags&qid=1653393326&sr=8-19,Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty  ,899,3.9,6089,B08YZ5XY31,,,
https://www.amazon.in//SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5/ref=sr_1_20?keywords=bags&qid=1653393326&sr=8-20,SAFARI 15 Ltrs Denim Blue Casual/School/College Backpack (DAYPACKNEO15CBDNB)  ,288,4.0,8068,B07NSC4SL5,"Outer Material: Polyester, Color: Denim Blue; Not water resistantCapacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)Number of compartments: 2Laptop Compatibility: No;There might be minor color variation between actual product and image shown on screen due to lighting on the photographyClosure Type: Drawstring; Age Range Description: Kid; Pocket Description: Utility PocketDrawstring, 2 Compartments, Compact Size",Safari Industries (India) Ltd,"Be it your short trips or your daily travel across the city, daypack has got you covered. With a 15 litre capacity daypack lets you carry your wallet, umbrella, kerchief, keys, earphones, Notepad, pens and other Essentials. The drawstring compartment lets you dump things that you pick up on your way."
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A09017841YW5HI6F6YZBD&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dbags%26qid%3D1653393326%26sr%3D8-21-spons%26psc%3D1&qualifier=1653393326&id=5000182545150091&widgetName=sp_btf,"Urban Tribe Accelerator 30L Laptop Backpack with 15.6"" compartment for Office/Business/Travel/College, Casual Bag for Men and Women, Black  ",1534,4.1,347,B01M6WLGH0,,,
https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05700161QOP8RM3RQ0OF&url=%2FLeather-Villa-Laptop-Backpack-Color%2Fdp%2FB093LXR7TG%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dbags%26qid%3D1653393326%26sr%3D8-22-spons%26psc%3D1&qualifier=1653393326&id=5000182545150091&widgetName=sp_btf,Leather Villa Leather Laptop Backpack Bag for Men Color (Croc Brown)  ,3999,4.8,25,B093LXR7TG,"-100% GENUINE LEATHER: LV Casual Backpack is made of leather which looks even better with age | It is perfect for any Business profile and give us a classic look. It contains 3 main Compartment and 4 inner pockets for storage of documents, 3 pen holder pockets, Dual pockets for storage of your mobile and calculator and a separate visiting or credit card pocket that can hold multiple cards | Includes a full organizer and a file pocket Easy to find what you want.-SIZE (HxLxW): approximately 18x12x6 inch (perfect for documents, laptop / notebook/ iPad) Compatible Laptop Size: Up to 15.6"" InchesInner Mesh Pockets For Mobile/Pen/Calculator/Laptop Sleeve & Carry Case/Credit & Visa Card Case etc.PERFECT FOR ANY BUSINESS-WORK PROFILE: A Look of Classical an Excellence achiever of Business Meeting, Your Partner in any travels. We served many delighful customer with our post-sales assitance and repetition of countless positive remarks and reviews from company executives, Professional(CA, CS, CWA, Doctors, Lawyers and many more) and college students who are fond of business artifacts.EXPERIENCE LASTABILITY: LV Products are handmade through EXCELLENCE Craftmenship, With Mechanism of Two-way-stitches, nylon lining and Leather-Nylon Straps goes with Classic fittings. Brass/ Alloy Fitting Buckles and Holders are design for make it Durable and give you Lasting Experience.",Leather Villa,
